alertCode,areaHa,detectedAt,crossedCitiesList,geometryWkt,sources
370127,2.1899,2020-01-01,"[{'name': 'Balsas', 'source': 'Município', 'area_ha': 2.1898796}]","MULTIPOLYGON(((-46.37123041154221 -8.306480210385514,-46.371559869472144 -8.306964423600453,-46.371915224330834 -8.306728540761847,-46.37169064947867 -8.306455426295143,-46.37145392375942 -8.306412647761332,-46.37123041154221 -8.306480210385514)),((-46.36888812847402 -8.306579114467997,-46.36896861597832 -8.306925088218444,-46.36961926581367 -8.306827393790794,-46.36970363335223 -8.306904972754612,-46.369754966928156 -8.307136100862042,-46.37015784239923 -8.307237033597978,-46.37026473883698 -8.307342906639862,-46.37033780569095 -8.307805746719794,-46.36991111916408 -8.308061978850462,-46.36996585676729 -8.308311792794246,-46.37105472004474 -8.307902898999611,-46.37111023880914 -8.307825656240595,-46.37097344312287 -8.307557037590394,-46.37078254866571 -8.30744978358981,-46.37065917198989 -8.306930673212667,-46.37022984123247 -8.306745200298487,-46.369725637391554 -8.306399674605496,-46.36962377333606 -8.306182230507691,-46.369114842850884 -8.30635448538572,-46.36888812847402 -8.306579114467997)))",['PRODES-CERR']
370084,11.0056,2020-01-01,"[{'name': 'Alto Parnaíba', 'source': 'Município', 'area_ha': 11.0055609}]","MULTIPOLYGON(((-46.36102396567016 -9.402137096044475,-46.361253558041284 -9.40225718824895,-46.36146868211973 -9.40216374023156,-46.361585380827975 -9.40220073534954,-46.36168642036846 -9.402358515824446,-46.36165637417225 -9.40275927486419,-46.36112644606444 -9.40331173219369,-46.36094550758996 -9.403920249887134,-46.36044988257799 -9.404101672626668,-46.3603623269848 -9.404478423367584,-46.35940061293906 -9.40539575616558,-46.35950028305147 -9.405742524348408,-46.3596512988094 -9.405834548583064,-46.359680620765644 -9.405954675952984,-46.359411433373104 -9.406242354525398,-46.35942512785197 -9.40645605786202,-46.35923755587142 -9.406587000185944,-46.359029381958536 -9.407187242466794,-46.35896677351169 -9.408210698637804,-46.359277287060834 -9.408483213422908,-46.35956861354653 -9.40844568346803,-46.359904687918295 -9.408709429675953,-46.360103872114436 -9.408771708306086,-46.36018630506256 -9.408743131411686,-46.36020206916954 -9.408648145750941,-46.359737671823034 -9.407899569775493,-46.36051416716947 -9.407132955957385,-46.36052872729061 -9.406038254670056,-46.36072072447535 -9.40584115041895,-46.36066417090278 -9.405223021700397,-46.360937363392594 -9.4048045522178,-46.36147478334617 -9.404556477789036,-46.361557094212316 -9.404338498941646,-46.361913449283435 -9.404169161077478,-46.36224130457555 -9.403197723858,-46.36270910429873 -9.402903425925903,-46.363005352717025 -9.403054054929497,-46.3633475006971 -9.403003036926112,-46.3634108131993 -9.402927643893909,-46.36336384534831 -9.402814735828088,-46.3628239636679 -9.402469280300087,-46.36267383468165 -9.402048036559382,-46.36242220221136 -9.401940687306777,-46.36252513236618 -9.401575001970873,-46.3623006337229 -9.40124514335956,-46.36235997116451 -9.400759775262237,-46.3621461068871 -9.400185368337297,-46.36204950502247 -9.400209786407267,-46.361789191175006 -9.40058541493119,-46.36162470286584 -9.40124601693414,-46.361005202961344 -9.402030797255662,-46.36102396567016 -9.402137096044475,-46.36102396567016 -9.402137096044475)))",['PRODES-CERR']
370010,0.9026,2020-01-01,"[{'name': 'Alto Parnaíba', 'source': 'Município', 'area_ha': 0.9026369}]","MULTIPOLYGON(((-46.10489132406972 -9.071321931340355,-46.1042618850737 -9.07193579699309,-46.104297362850176 -9.07201616648279,-46.104714596511286 -9.07222716862131,-46.10596475071331 -9.071581355428188,-46.10585759502464 -9.071451496903979,-46.10530959145194 -9.071548101462724,-46.10501040031713 -9.071308520627666,-46.10489132406972 -9.071321931340355,-46.10489132406972 -9.071321931340355)))",['PRODES-CERR']
369919,3.9329,2020-01-01,"[{'name': 'Alto Parnaíba', 'source': 'Município', 'area_ha': 3.9329132}]","MULTIPOLYGON(((-46.03719318777373 -9.804054031685157,-46.0369756778745 -9.803816832448739,-46.0370763818268 -9.803502513852962,-46.036875883203145 -9.80324792491788,-46.03667425783049 -9.803232780092225,-46.03649475065743 -9.803400419002251,-46.036168951193304 -9.803225440521544,-46.03566234255299 -9.803304078241359,-46.03552291301836 -9.803912718073377,-46.03581170446426 -9.804264995007093,-46.035716599303186 -9.805790788139324,-46.03586291576524 -9.806524654404873,-46.03612737328298 -9.806611436077931,-46.036440639489506 -9.806560833507065,-46.036592532501714 -9.806378750451284,-46.03683065781985 -9.806322323386846,-46.036831050231896 -9.806173127975075,-46.036593431070635 -9.806080083547519,-46.03654542146816 -9.805833204274466,-46.0363029473192 -9.805847271283131,-46.03613320570766 -9.805757528588371,-46.036029962124935 -9.805401288689778,-46.03627323016389 -9.805177219728076,-46.036392192776006 -9.8049265331794,-46.03700310225063 -9.80488028189744,-46.03706575129094 -9.80473332820752,-46.03701144482617 -9.80445544721217,-46.03719318777373 -9.804054031685157,-46.03719318777373 -9.804054031685157)))",['PRODES-CERR']
370129,0.9885,2020-01-01,"[{'name': 'Balsas', 'source': 'Município', 'area_ha': 0.9885491}]","MULTIPOLYGON(((-46.34199064387775 -8.192976036216079,-46.34281945199617 -8.192557670419541,-46.342803475684505 -8.192365494754666,-46.342425696121694 -8.192262904176058,-46.342404189831456 -8.191782678089185,-46.34234212756064 -8.191712293149608,-46.34211077950379 -8.191685843294422,-46.341821737362935 -8.191876411046154,-46.34175656159628 -8.19218839531688,-46.341921283738316 -8.192908562925467,-46.34199064387775 -8.192976036216079,-46.34199064387775 -8.192976036216079)))",['PRODES-CERR']
369999,4.4611,2020-01-01,"[{'name': 'Alto Parnaíba', 'source': 'Município', 'area_ha': 4.461108}]","MULTIPOLYGON(((-46.548881195486004 -9.08759236387154,-46.54866779763319 -9.087766431101876,-46.54799711892674 -9.087986281458631,-46.54747909577734 -9.088635423833171,-46.54749728439928 -9.088970943357005,-46.54726033480183 -9.08922987923466,-46.54675227009924 -9.090642280543598,-46.54678071836112 -9.090992883306694,-46.54666094126971 -9.091205751151639,-46.54670486652936 -9.0913051829754,-46.54719476976739 -9.091177669943423,-46.54718291902994 -9.090907888473572,-46.54737308784815 -9.090687667464108,-46.5481212292237 -9.090567856552989,-46.548289523061015 -9.09024424683826,-46.5481678109269 -9.090114759243248,-46.548151656551774 -9.089928323154663,-46.5478853841705 -9.089753049651124,-46.54787189959089 -9.08950947475408,-46.54860019947893 -9.088384930178131,-46.54909402696172 -9.088135117649761,-46.54984717252717 -9.087406564051141,-46.54986811932849 -9.087313104491097,-46.5494724885704 -9.087012972159451,-46.54905910476703 -9.087251225672725,-46.54899640530125 -9.087519706445626,-46.548881195486004 -9.08759236387154,-46.548881195486004 -9.08759236387154)))",['PRODES-CERR']
369895,1.7628,2020-01-01,"[{'name': 'Alto Parnaíba', 'source': 'Município', 'area_ha': 1.7627644}]","MULTIPOLYGON(((-46.26743114468923 -9.820807863563607,-46.26818431299261 -9.820745641274561,-46.268181557592854 -9.820006210982097,-46.26811937990329 -9.819925505219615,-46.26729725905792 -9.819662767095735,-46.266819523509064 -9.819844725007574,-46.26659139246465 -9.820189318432076,-46.266615957388446 -9.820545718234147,-46.266685328849306 -9.820624325274018,-46.26743114468923 -9.820807863563607,-46.26743114468923 -9.820807863563607)))",['PRODES-CERR']
370311,7.1845,2020-01-01,"[{'name': 'Tasso Fragoso', 'source': 'Município', 'area_ha': 7.1845362}]","MULTIPOLYGON(((-45.79436117714461 -8.40886826196848,-45.79494889367093 -8.40890459456172,-45.795031276306446 -8.408812808235213,-45.7943936457319 -8.405839203809187,-45.79319684531906 -8.40550927260161,-45.79298268757087 -8.404910315577546,-45.79277070985744 -8.404653269364427,-45.79267555564397 -8.404635686796352,-45.792056365150046 -8.40511836123352,-45.79190384453479 -8.405743286072921,-45.792160284599234 -8.406304058943501,-45.79292918666818 -8.406698462639838,-45.7931556430486 -8.407637604321723,-45.793619973951756 -8.4077373048868,-45.79392393650671 -8.407889619961374,-45.79388192012057 -8.408339327962755,-45.794307952694815 -8.408505408450004,-45.79434312406463 -8.408617281887503,-45.79427571681234 -8.408793748036759,-45.79436117714461 -8.40886826196848,-45.79436117714461 -8.40886826196848)))",['PRODES-CERR']
375555,1.814,2020-01-01,"[{'name': 'Balsas', 'source': 'Município', 'area_ha': 1.8140347}]","MULTIPOLYGON(((-46.06489510361177 -7.626058716979594,-46.06625977342834 -7.626072736399412,-46.06612283134759 -7.625229074341716,-46.066213515341566 -7.624953727604863,-46.06504627691656 -7.624824995361049,-46.06482549027153 -7.625956551089233,-46.06489510361177 -7.626058716979594,-46.06489510361177 -7.626058716979594)))",['PRODES-CERR']
374372,2.7706,2020-01-01,"[{'name': 'Tasso Fragoso', 'source': 'Município', 'area_ha': 2.7705777}]","MULTIPOLYGON(((-45.65031713097229 -7.897069062926963,-45.65039209901187 -7.897192843793273,-45.650583151250956 -7.897094414166318,-45.65082674075673 -7.897128768969364,-45.65099896985439 -7.896940658898526,-45.65235106142348 -7.896670247365003,-45.652358969340206 -7.896267833402281,-45.65206185313913 -7.895505653420332,-45.65074639460685 -7.89575516352074,-45.650465910658525 -7.896207577960817,-45.65048639510852 -7.896583172162973,-45.65028774662919 -7.896758060414506,-45.65031713097229 -7.897069062926963,-45.65031713097229 -7.897069062926963)))",['PRODES-CERR']
370215,2.365,2020-01-01,"[{'name': 'Tasso Fragoso', 'source': 'Município', 'area_ha': 2.3650473}]","MULTIPOLYGON(((-45.95717932981747 -8.293421499952043,-45.95697445758028 -8.293453365761184,-45.956754303913534 -8.294312108837635,-45.956186523347064 -8.294722620501195,-45.95614430509851 -8.2949559773171,-45.95687346597403 -8.295331591138758,-45.95736590751225 -8.295780286545337,-45.95759938986462 -8.295438338806758,-45.95747419426093 -8.29509212506454,-45.95719241779676 -8.295035656984592,-45.957161904026314 -8.294818069221263,-45.95723591983336 -8.294729571117108,-45.9576104670757 -8.294598299561091,-45.95771902814594 -8.294110601617502,-45.95781935680003 -8.293957760375067,-45.95742979983754 -8.293339948349974,-45.95717932981747 -8.293421499952043,-45.95717932981747 -8.293421499952043)))",['PRODES-CERR']
370350,2.6697,2020-01-01,"[{'name': 'Balsas', 'source': 'Município', 'area_ha': 2.6696552}]","MULTIPOLYGON(((-46.433935000121586 -8.691155808213832,-46.43349213419234 -8.693108319076112,-46.433592587028045 -8.69315834389313,-46.43385412655741 -8.693055454489455,-46.434194983076985 -8.693229300866115,-46.435068542540705 -8.69311798125521,-46.43518522167558 -8.692779032327628,-46.43490263795877 -8.692688121042977,-46.43483462898026 -8.692580898930368,-46.43495485422727 -8.692050006337356,-46.43420313967977 -8.691152328931995,-46.43402672643976 -8.691086781816283,-46.433935000121586 -8.691155808213832,-46.433935000121586 -8.691155808213832)))",['PRODES-CERR']
375545,1.888,2020-01-01,"[{'name': 'Balsas', 'source': 'Município', 'area_ha': 1.8880097}]","MULTIPOLYGON(((-46.10958172873368 -7.574586384119123,-46.110034415458465 -7.574994787744677,-46.11024980919035 -7.574934334782091,-46.11027911483333 -7.574745632577723,-46.10966885783611 -7.574370060890589,-46.109569578390975 -7.574382322523784,-46.10958172873368 -7.574586384119123)),((-46.11050324649182 -7.573985081065806,-46.11099909575147 -7.574932339368981,-46.11195346322076 -7.57493167181729,-46.112042627815605 -7.574834629615518,-46.11201283416699 -7.574741906584886,-46.111762902750236 -7.574580365178662,-46.11126734247212 -7.573629358208572,-46.11050324649182 -7.573985081065806)),((-46.11225228358411 -7.57403105062026,-46.11275245864653 -7.574130059400759,-46.11294509919767 -7.573795374268297,-46.1127204134924 -7.57363835113277,-46.112542972706635 -7.573698960921038,-46.112350991917296 -7.57370123503559,-46.11225228358411 -7.57403105062026)))",['PRODES-CERR']
374772,7.9694,2020-01-01,"[{'name': 'Balsas', 'source': 'Município', 'area_ha': 7.969354}]","MULTIPOLYGON(((-46.177085285464656 -7.768166127108614,-46.17672396828449 -7.768419185982467,-46.176367890598335 -7.768157422436899,-46.17624666889733 -7.768178044293349,-46.17596155389641 -7.768950812264465,-46.17512663035567 -7.770449207454057,-46.1753136490435 -7.77071863514144,-46.175792983662404 -7.770844161709222,-46.17579482667647 -7.771355687076027,-46.17585778765956 -7.771431091055343,-46.17619191643881 -7.771371600102351,-46.176210164178194 -7.771135080034551,-46.17636455909002 -7.77101121395167,-46.17648456639196 -7.77103796262536,-46.17663445084191 -7.77123701950129,-46.177666554905535 -7.770952471772477,-46.17761966576942 -7.770272973859201,-46.1783724662074 -7.769179878493466,-46.17792848761894 -7.768334123746931,-46.17758702325944 -7.768353414609691,-46.17718291542455 -7.768143038867818,-46.177085285464656 -7.768166127108614,-46.177085285464656 -7.768166127108614)))",['PRODES-CERR']
370006,9.0184,2020-01-01,"[{'name': 'Balsas', 'source': 'Município', 'area_ha': 9.0184444}]","MULTIPOLYGON(((-46.20589777778257 -8.064740286918008,-46.20579192769466 -8.064388921703731,-46.2055466770691 -8.064167002886766,-46.20543011446013 -8.063300979216752,-46.20514323895068 -8.062813116942145,-46.204823279415805 -8.062550515144425,-46.20487755685142 -8.062233190897,-46.20517217805643 -8.062168522483569,-46.20521876752729 -8.061956989624361,-46.20537548180647 -8.061847213857689,-46.20537676123181 -8.061569536271387,-46.205470532334786 -8.061308269753964,-46.20514332119947 -8.061140174984208,-46.204947880694945 -8.06087841720743,-46.20469199925516 -8.061043148556791,-46.20455666888097 -8.061016021240428,-46.204511006039034 -8.06084666424621,-46.20462885798174 -8.0605724239247,-46.20457097054115 -8.060485030447964,-46.204258207633316 -8.06051486780265,-46.203894505166495 -8.060307541527518,-46.203611281553584 -8.060262322102387,-46.20339605382823 -8.060312639746188,-46.20314573795513 -8.060195987558984,-46.20302833364021 -8.06004424905863,-46.20253398122432 -8.060021375604371,-46.20232614874648 -8.059749076152421,-46.201814756382234 -8.059976711428245,-46.20178178672775 -8.06006525826792,-46.201863538573356 -8.060203382946318,-46.202156953557186 -8.060251987845096,-46.202771668898755 -8.060907291827263,-46.20313052012315 -8.060888752209777,-46.20326753405333 -8.061005965113365,-46.20296948242999 -8.06173335491795,-46.20298389323086 -8.061994461884739,-46.20272595776522 -8.062283100683235,-46.20276079701621 -8.062558343161633,-46.203013685987834 -8.062759627177478,-46.20357889646412 -8.062722250991277,-46.20370419705353 -8.063003598135408,-46.2039700505106 -8.063058747827842,-46.20456658703664 -8.063790640337148,-46.20528678324632 -8.064163066559717,-46.20545777262798 -8.064410407714771,-46.20538546944198 -8.064610747240252,-46.205417167400995 -8.064760378516949,-46.2056156164841 -8.064789642371816,-46.20577461077331 -8.064963270331765,-46.205853672801176 -8.064917635984322,-46.20589777778257 -8.064740286918008,-46.20589777778257 -8.064740286918008)))",['PRODES-CERR']
370139,9.9108,2020-01-01,"[{'name': 'Balsas', 'source': 'Município', 'area_ha': 9.9108499}]","MULTIPOLYGON(((-46.375725480501124 -8.34306869693042,-46.37500972663971 -8.34268085241842,-46.37487175390542 -8.342481655083299,-46.37463879589516 -8.34254461065365,-46.37446094319 -8.342750864985803,-46.374352893365284 -8.342703105533666,-46.374313738373516 -8.34250663644198,-46.374133368016956 -8.34236647014048,-46.37382871647405 -8.342504402373452,-46.37391965923455 -8.3427940822072,-46.374162388442514 -8.34286078624529,-46.37443251235646 -8.343425057971919,-46.37506763095535 -8.344092803256133,-46.375224836154125 -8.344059676613265,-46.375258864314475 -8.343802269458152,-46.37556274559016 -8.343617008744769,-46.375829051262066 -8.343623941514933,-46.376151630775325 -8.343856492728568,-46.376627015144464 -8.344519922351617,-46.3766277676578 -8.345119042836297,-46.37681118413103 -8.34541221348695,-46.377153370921114 -8.345375031738884,-46.377434982489376 -8.345066497484842,-46.37813655789106 -8.34495253209519,-46.37847939423359 -8.344649219771647,-46.37870646846258 -8.344649589224378,-46.37948524664661 -8.34407461172164,-46.37941710097403 -8.343954270997886,-46.37921987921407 -8.34399741036739,-46.37899836170762 -8.343883910061933,-46.37890487024218 -8.343643231551127,-46.37811266514139 -8.343439568276413,-46.37815296425499 -8.343154845977436,-46.378526024935674 -8.342961785037838,-46.37842083413713 -8.342283911919424,-46.378351608345056 -8.342211308161954,-46.37786335766161 -8.34210885826065,-46.37770305534509 -8.342296020066101,-46.376170726972084 -8.342847773689638,-46.3760269720061 -8.343056296819482,-46.375725480501124 -8.34306869693042,-46.375725480501124 -8.34306869693042)))",['PRODES-CERR']
